p,m,method,err,name,n,a
2,124,RA,7.677993725047444e-14,$A_2$,1600,-10000
2,141,PA,1.2755848256649895e-11,$A_2$,1600,-10000
2,141,RA,5.544701808659512e-14,$A_2$,1600,-10000
2,158,PA,1.2554931484175858e-13,$A_2$,1600,-10000
2,158,RA,3.2792497128629875e-13,$A_2$,1600,-10000
2,175,PA,1.8358872963389127e-15,$A_2$,1600,-10000
2,175,RA,2.843719334881178e-13,$A_2$,1600,-10000
2,192,PA,3.2465193488590597e-16,$A_2$,1600,-10000
2,192,RA,2.800007200512217e-13,$A_2$,1600,-10000
2,209,PA,3.600759772170409e-16,$A_2$,1600,-10000
2,209,RA,3.766595818482393e-13,$A_2$,1600,-10000
2,226,PA,2.0755575114881191e-16,$A_2$,1600,-10000
2,226,RA,3.7296408153853093e-13,$A_2$,1600,-10000
2,243,PA,3.3042771367595184e-17,$A_2$,1600,-10000
2,243,RA,5.090263035060426e-13,$A_2$,1600,-10000
2,261,PA,8.186290469904058e-14,$A_2$,1600,-10000
2,261,RA,6.787285817745639e-13,$A_2$,1600,-10000
2,278,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,278,RA,3.0540872995143497e-13,$A_2$,1600,-10000
2,295,PA,1.4294528054972176e-16,$A_2$,1600,-10000
2,295,RA,3.343153678023956e-13,$A_2$,1600,-10000
2,312,PA,3.4615208101981275e-17,$A_2$,1600,-10000
2,312,RA,5.915881162587586e-13,$A_2$,1600,-10000
2,329,PA,7.58993677213839e-18,$A_2$,1600,-10000
2,329,RA,2.032807679760736e-13,$A_2$,1600,-10000
2,346,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,346,RA,5.041582683470615e-13,$A_2$,1600,-10000
2,363,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,363,RA,3.616051413256954e-13,$A_2$,1600,-10000
2,380,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,380,RA,1.6398048021995147e-13,$A_2$,1600,-10000
2,397,PA,7.60882999755982e-15,$A_2$,1600,-10000
2,397,RA,3.029752332028957e-13,$A_2$,1600,-10000
2,414,PA,6.9209323504563e-17,$A_2$,1600,-10000
2,414,RA,4.782766798533271e-13,$A_2$,1600,-10000
2,431,PA,9.712736565890946e-17,$A_2$,1600,-10000
2,431,RA,3.860953261475953e-13,$A_2$,1600,-10000
2,448,PA,2.5968154599754693e-17,$A_2$,1600,-10000
2,448,RA,3.736627140143623e-13,$A_2$,1600,-10000
2,465,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,465,RA,4.1105931315406735e-13,$A_2$,1600,-10000
2,482,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,482,RA,8.552215416304863e-13,$A_2$,1600,-10000
2,500,PA,3.318603583600295e-18,$A_2$,1600,-10000
2,500,RA,2.689389320229279e-13,$A_2$,1600,-10000
3,5,PA,0.8992420768629038,$A_2$,1600,-10000
3,5,RA,2.0419306764692543e-06,$A_2$,1600,-10000
3,22,PA,0.11200976979225001,$A_2$,1600,-10000
3,22,RA,3.7693893267848886e-13,$A_2$,1600,-10000
3,39,PA,0.005415191442143067,$A_2$,1600,-10000
3,39,RA,1.3345065076681422e-13,$A_2$,1600,-10000
3,56,PA,0.0006549855639032188,$A_2$,1600,-10000
3,56,RA,1.9050188635650214e-13,$A_2$,1600,-10000
3,73,PA,1.7159584948160997e-05,$A_2$,1600,-10000
3,73,RA,3.577952895612643e-13,$A_2$,1600,-10000
3,90,PA,2.441929194060313e-06,$A_2$,1600,-10000
3,90,RA,2.970382176894152e-13,$A_2$,1600,-10000
3,107,PA,8.356438512103426e-08,$A_2$,1600,-10000
3,107,RA,1.6051307564068425e-13,$A_2$,1600,-10000
3,124,PA,1.239274977998398e-09,$A_2$,1600,-10000
3,124,RA,7.29181149610842e-14,$A_2$,1600,-10000
3,141,PA,1.0119953036656674e-11,$A_2$,1600,-10000
3,141,RA,5.613587503830411e-14,$A_2$,1600,-10000
3,158,PA,9.796495742400878e-14,$A_2$,1600,-10000
3,158,RA,2.296149293697906e-13,$A_2$,1600,-10000
3,175,PA,1.3775860396980665e-15,$A_2$,1600,-10000
3,175,RA,2.2173893043728994e-13,$A_2$,1600,-10000
3,192,PA,2.8656203307172684e-16,$A_2$,1600,-10000
3,192,RA,2.291809770921878e-13,$A_2$,1600,-10000
3,209,PA,2.5802604601722095e-16,$A_2$,1600,-10000
3,209,RA,3.077823440765272e-13,$A_2$,1600,-10000
3,226,PA,2.1636944826946565e-16,$A_2$,1600,-10000
3,226,RA,2.9928547489646757e-13,$A_2$,1600,-10000
3,243,PA,2.4747227895072347e-17,$A_2$,1600,-10000
3,243,RA,4.038084380402528e-13,$A_2$,1600,-10000
3,261,PA,0.0,$A_2$,1600,-10000
3,261,RA,5.373516034167471e-13,$A_2$,1600,-10000
3,278,PA,2.5611326680398954e-16,$A_2$,1600,-10000
3,278,RA,2.4153109328256673e-13,$A_2$,1600,-10000
3,295,PA,5.746306006608749e-17,$A_2$,1600,-10000
3,295,RA,2.5303223485750243e-13,$A_2$,1600,-10000
3,312,PA,3.0869176394347386e-17,$A_2$,1600,-10000
3,312,RA,4.831984992688587e-13,$A_2$,1600,-10000
3,329,PA,3.253712987196996e-18,$A_2$,1600,-10000
3,329,RA,1.8813148671113766e-13,$A_2$,1600,-10000
3,346,PA,0.0,$A_2$,1600,-10000
3,346,RA,4.145928217480077e-13,$A_2$,1600,-10000
3,363,PA,0.0,$A_2$,1600,-10000
3,363,RA,2.9003594278254106e-13,$A_2$,1600,-10000
3,380,PA,0.0,$A_2$,1600,-10000
3,380,RA,1.389782282548395e-13,$A_2$,1600,-10000
3,397,PA,0.0,$A_2$,1600,-10000
3,397,RA,2.389168130393989e-13,$A_2$,1600,-10000
3,414,PA,1.3151382136429583e-16,$A_2$,1600,-10000
3,414,RA,4.369161870670437e-13,$A_2$,1600,-10000
3,431,PA,1.0686249462796509e-16,$A_2$,1600,-10000
3,431,RA,2.7066448597975234e-13,$A_2$,1600,-10000
3,448,PA,2.6059933736137657e-17,$A_2$,1600,-10000
3,448,RA,3.052411068869957e-13,$A_2$,1600,-10000
3,465,PA,0.0,$A_2$,1600,-10000
3,465,RA,3.298746932971117e-13,$A_2$,1600,-10000
3,482,PA,0.0,$A_2$,1600,-10000
3,482,RA,6.494746094236201e-13,$A_2$,1600,-10000
3,500,PA,0.0,$A_2$,1600,-10000
3,500,RA,2.1991136406177208e-13,$A_2$,1600,-10000
1,5,PA,3992007.994669332,Estimation #2,1600,-10000
1,22,PA,45173.74328742837,Estimation #2,1600,-10000
1,39,PA,7463.305697204765,Estimation #2,1600,-10000
1,56,PA,2215.389656539067,Estimation #2,1600,-10000
1,73,PA,839.1758950472436,Estimation #2,1600,-10000
1,90,PA,358.7729170799045,Estimation #2,1600,-10000
1,107,PA,163.32011212728196,Estimation #2,1600,-10000
1,124,PA,76.64573487220242,Estimation #2,1600,-10000
1,141,PA,36.35599029278341,Estimation #2,1600,-10000
1,158,PA,17.205232579727582,Estimation #2,1600,-10000
1,175,PA,8.050713609270716,Estimation #2,1600,-10000
1,192,PA,3.7006650261735654,Estimation #2,1600,-10000
1,209,PA,1.663021120701825,Estimation #2,1600,-10000
1,226,PA,0.7279183880253542,Estimation #2,1600,-10000
1,243,PA,0.30944166883980295,Estimation #2,1600,-10000
1,261,PA,0.12085998337777609,Estimation #2,1600,-10000
1,278,PA,0.048052328505620696,Estimation #2,1600,-10000
1,295,PA,0.018447850623873146,Estimation #2,1600,-10000
1,312,PA,0.006830134541106549,Estimation #2,1600,-10000
1,329,PA,0.00243615428462132,Estimation #2,1600,-10000
1,346,PA,0.0008363380431404115,Estimation #2,1600,-10000
1,363,PA,0.0002761379919360488,Estimation #2,1600,-10000
1,380,PA,8.762930344256183e-05,Estimation #2,1600,-10000
1,397,PA,2.671166529132946e-05,Estimation #2,1600,-10000
1,414,PA,7.817394327852914e-06,Estimation #2,1600,-10000
1,431,PA,2.1955332247965013e-06,Estimation #2,1600,-10000
1,448,PA,5.915136713019873e-07,Estimation #2,1600,-10000
1,465,PA,1.5282176024459682e-07,Estimation #2,1600,-10000
1,482,PA,3.785004433364076e-08,Estimation #2,1600,-10000
1,500,PA,8.244614489754231e-09,Estimation #2,1600,-10000
0,5,PA,1.0,$A_3$,1600,-10000
0,5,RA,0.0023588962122883324,$A_3$,1600,-10000
0,22,PA,0.9999999999999993,$A_3$,1600,-10000
0,22,RA,2.133935464098905e-13,$A_3$,1600,-10000
0,39,PA,0.9998977926045229,$A_3$,1600,-10000
0,39,RA,1.9313038457334525e-13,$A_3$,1600,-10000
0,56,PA,0.9973035584480338,$A_3$,1600,-10000
0,56,RA,4.243988001775353e-14,$A_3$,1600,-10000
0,73,PA,0.9817203447857851,$A_3$,1600,-10000
0,73,RA,2.851645778525196e-13,$A_3$,1600,-10000
0,90,PA,0.7158825526129639,$A_3$,1600,-10000
0,90,RA,2.1247653297978323e-13,$A_3$,1600,-10000
0,107,PA,0.1603566009483345,$A_3$,1600,-10000
0,107,RA,4.0284205312335236e-13,$A_3$,1600,-10000
0,124,PA,0.03904209833217973,$A_3$,1600,-10000
0,124,RA,1.2443039920126075e-13,$A_3$,1600,-10000
0,141,PA,0.004404369713621012,$A_3$,1600,-10000
0,141,RA,9.727874004194495e-14,$A_3$,1600,-10000
0,158,PA,0.0008109441041925878,$A_3$,1600,-10000
0,158,RA,3.396385819422413e-13,$A_3$,1600,-10000
0,175,PA,0.00018393664840677922,$A_3$,1600,-10000
0,175,RA,7.514525491260777e-14,$A_3$,1600,-10000
0,192,PA,2.77225844577637e-05,$A_3$,1600,-10000
0,192,RA,7.653076011458731e-14,$A_3$,1600,-10000
0,209,PA,5.515474253076391e-06,$A_3$,1600,-10000
0,209,RA,4.822293272533558e-13,$A_3$,1600,-10000
0,226,PA,4.925319897658387e-07,$A_3$,1600,-10000
0,226,RA,1.1799262121513927e-13,$A_3$,1600,-10000
0,243,PA,3.787705133742329e-08,$A_3$,1600,-10000
0,243,RA,2.273425993857489e-13,$A_3$,1600,-10000
0,261,PA,1.9094945128487763e-09,$A_3$,1600,-10000
0,261,RA,4.5235175855314844e-13,$A_3$,1600,-10000
0,278,PA,1.3065834063042517e-10,$A_3$,1600,-10000
0,278,RA,7.116420030448336e-14,$A_3$,1600,-10000
0,295,PA,5.12187684532504e-12,$A_3$,1600,-10000
0,295,RA,2.947003876334513e-13,$A_3$,1600,-10000
0,312,PA,1.8151745327581181e-13,$A_3$,1600,-10000
0,312,RA,1.732621931348525e-13,$A_3$,1600,-10000
0,329,PA,2.7944817139009398e-14,$A_3$,1600,-10000
0,329,RA,7.711608343304962e-14,$A_3$,1600,-10000
0,346,PA,3.398426626874237e-15,$A_3$,1600,-10000
0,346,RA,5.4860703595012795e-14,$A_3$,1600,-10000
0,363,PA,2.2742012371904864e-15,$A_3$,1600,-10000
0,363,RA,3.3228142375750764e-14,$A_3$,1600,-10000
0,380,PA,1.7626496998434488e-16,$A_3$,1600,-10000
0,380,RA,1.552013721729196e-13,$A_3$,1600,-10000
0,397,PA,2.1613857529395954e-14,$A_3$,1600,-10000
0,397,RA,1.292804177733823e-13,$A_3$,1600,-10000
0,414,PA,4.5287268280600344e-14,$A_3$,1600,-10000
0,414,RA,8.500973035756907e-14,$A_3$,1600,-10000
0,431,PA,4.887515027251336e-15,$A_3$,1600,-10000
0,431,RA,1.794418260795006e-13,$A_3$,1600,-10000
0,448,PA,1.1055183176716882e-16,$A_3$,1600,-10000
0,448,RA,6.251163255600958e-14,$A_3$,1600,-10000
0,465,PA,2.661300850939061e-14,$A_3$,1600,-10000
0,465,RA,1.0336752545442607e-13,$A_3$,1600,-10000
0,482,PA,8.985934159735063e-16,$A_3$,1600,-10000
0,482,RA,3.339076961528588e-14,$A_3$,1600,-10000
0,500,PA,2.6341762437808837e-16,$A_3$,1600,-10000
0,500,RA,1.407110023731483e-13,$A_3$,1600,-10000
1,5,PA,0.9650208149458024,$A_3$,1600,-10000
1,5,RA,0.00580033862558861,$A_3$,1600,-10000
1,22,PA,0.7590045387117207,$A_3$,1600,-10000
1,22,RA,5.3788311559948754e-14,$A_3$,1600,-10000
1,39,PA,0.5134026137677478,$A_3$,1600,-10000
1,39,RA,3.838136144740359e-14,$A_3$,1600,-10000
1,56,PA,0.41681880639586677,$A_3$,1600,-10000
1,56,RA,1.791091385677205e-14,$A_3$,1600,-10000
1,73,PA,0.3351861873440852,$A_3$,1600,-10000
1,73,RA,9.88598558015126e-14,$A_3$,1600,-10000
1,90,PA,0.16213817518913,$A_3$,1600,-10000
1,90,RA,5.2715110371390916e-14,$A_3$,1600,-10000
1,107,PA,0.03716055355695555,$A_3$,1600,-10000
1,107,RA,8.004341799812306e-14,$A_3$,1600,-10000
1,124,PA,0.009505189440819841,$A_3$,1600,-10000
1,124,RA,6.083057948737635e-14,$A_3$,1600,-10000
1,141,PA,0.0011041773071387042,$A_3$,1600,-10000
1,141,RA,3.2581867588034586e-14,$A_3$,1600,-10000
1,158,PA,0.0001891449084276276,$A_3$,1600,-10000
1,158,RA,6.763972831911279e-14,$A_3$,1600,-10000
1,175,PA,3.9464695673144776e-05,$A_3$,1600,-10000
1,175,RA,5.895020099425574e-14,$A_3$,1600,-10000
1,192,PA,5.448433300411691e-06,$A_3$,1600,-10000
1,192,RA,3.157549690895201e-14,$A_3$,1600,-10000
1,209,PA,9.974291202421777e-07,$A_3$,1600,-10000
1,209,RA,1.41629196794536e-13,$A_3$,1600,-10000
1,226,PA,8.424895147764485e-08,$A_3$,1600,-10000
1,226,RA,7.103752373144615e-14,$A_3$,1600,-10000
1,243,PA,6.117789381233572e-09,$A_3$,1600,-10000
1,243,RA,4.7535952413422596e-14,$A_3$,1600,-10000
1,261,PA,2.901007139095434e-10,$A_3$,1600,-10000
1,261,RA,1.1191932588285981e-13,$A_3$,1600,-10000
1,278,PA,1.8712667955344055e-11,$A_3$,1600,-10000
1,278,RA,3.1513235112900537e-14,$A_3$,1600,-10000
1,295,PA,6.970004975746264e-13,$A_3$,1600,-10000
1,295,RA,8.76172383114359e-14,$A_3$,1600,-10000
1,312,PA,2.3518242181647367e-14,$A_3$,1600,-10000
1,312,RA,5.705499089911994e-14,$A_3$,1600,-10000
1,329,PA,1.5705279031873139e-15,$A_3$,1600,-10000
1,329,RA,5.046965377742561e-14,$A_3$,1600,-10000
1,346,PA,6.939948551857858e-16,$A_3$,1600,-10000
1,346,RA,1.6949456447427283e-14,$A_3$,1600,-10000
1,363,PA,2.4817432461508082e-15,$A_3$,1600,-10000
1,363,RA,8.091920799604261e-15,$A_3$,1600,-10000
1,380,PA,2.402009228727469e-15,$A_3$,1600,-10000
1,380,RA,7.340304818504586e-14,$A_3$,1600,-10000
1,397,PA,3.1165425401222607e-15,$A_3$,1600,-10000
1,397,RA,3.2043308648365913e-14,$A_3$,1600,-10000
1,414,PA,7.58427936737397e-15,$A_3$,1600,-10000
1,414,RA,2.6151767987221783e-14,$A_3$,1600,-10000
1,431,PA,2.4057917721936834e-15,$A_3$,1600,-10000
1,431,RA,6.049838784876577e-14,$A_3$,1600,-10000
1,448,PA,5.670733948473073e-15,$A_3$,1600,-10000
1,448,RA,3.290669205969392e-14,$A_3$,1600,-10000
1,465,PA,4.725522360672661e-15,$A_3$,1600,-10000
1,465,RA,3.624476899362791e-14,$A_3$,1600,-10000
1,482,PA,3.0459240600502793e-15,$A_3$,1600,-10000
1,482,RA,2.1878091023365325e-14,$A_3$,1600,-10000
1,500,PA,2.47188265155635e-15,$A_3$,1600,-10000
1,500,RA,1.783533954021067e-14,$A_3$,1600,-10000
2,5,PA,0.947593542396747,$A_3$,1600,-10000
2,5,RA,0.008391293249926879,$A_3$,1600,-10000
2,22,PA,0.6580519594371298,$A_3$,1600,-10000
2,22,RA,2.9836142417449726e-14,$A_3$,1600,-10000
2,39,PA,0.345747286652956,$A_3$,1600,-10000
2,39,RA,2.7947502037053575e-14,$A_3$,1600,-10000
2,56,PA,0.24202658901822585,$A_3$,1600,-10000
2,56,RA,1.2294853869003707e-14,$A_3$,1600,-10000
2,73,PA,0.1722846370334522,$A_3$,1600,-10000
2,73,RA,7.512883839122664e-14,$A_3$,1600,-10000
2,90,PA,0.06856568796303608,$A_3$,1600,-10000
2,90,RA,3.33805507032776e-14,$A_3$,1600,-10000
2,107,PA,0.0159736656465396,$A_3$,1600,-10000
2,107,RA,3.95284437735702e-14,$A_3$,1600,-10000
2,124,PA,0.003955033665090285,$A_3$,1600,-10000
2,124,RA,4.942781206100074e-14,$A_3$,1600,-10000
2,141,PA,0.00045091694424089,$A_3$,1600,-10000
2,141,RA,1.5085417729297638e-14,$A_3$,1600,-10000
2,158,PA,7.305649310915187e-05,$A_3$,1600,-10000
2,158,RA,3.815162386130981e-14,$A_3$,1600,-10000
2,175,PA,1.4358794814103956e-05,$A_3$,1600,-10000
2,175,RA,4.3252683528359434e-14,$A_3$,1600,-10000
2,192,PA,1.8627054276035667e-06,$A_3$,1600,-10000
2,192,RA,2.8517171803645344e-14,$A_3$,1600,-10000
2,209,PA,3.2119543899446847e-07,$A_3$,1600,-10000
2,209,RA,8.16070513779752e-14,$A_3$,1600,-10000
2,226,PA,2.6034173876943966e-08,$A_3$,1600,-10000
2,226,RA,5.5410119741634395e-14,$A_3$,1600,-10000
2,243,PA,1.8120111708272572e-09,$A_3$,1600,-10000
2,243,RA,1.3328892539432969e-14,$A_3$,1600,-10000
2,261,PA,8.213324810850215e-11,$A_3$,1600,-10000
2,261,RA,6.297109556814849e-14,$A_3$,1600,-10000
2,278,PA,5.0720331756721e-12,$A_3$,1600,-10000
2,278,RA,2.384922179379675e-14,$A_3$,1600,-10000
2,295,PA,1.8187884692910924e-13,$A_3$,1600,-10000
2,295,RA,5.554021744068913e-14,$A_3$,1600,-10000
2,312,PA,7.42028991414831e-15,$A_3$,1600,-10000
2,312,RA,4.115489642020748e-14,$A_3$,1600,-10000
2,329,PA,1.818429321242396e-15,$A_3$,1600,-10000
2,329,RA,4.313830366087173e-14,$A_3$,1600,-10000
2,346,PA,6.202444097025129e-16,$A_3$,1600,-10000
2,346,RA,1.3683735694136833e-14,$A_3$,1600,-10000
2,363,PA,4.1718678800857736e-16,$A_3$,1600,-10000
2,363,RA,7.881623968033854e-15,$A_3$,1600,-10000
2,380,PA,5.419780955788272e-16,$A_3$,1600,-10000
2,380,RA,4.553580645374214e-14,$A_3$,1600,-10000
2,397,PA,3.1009144448121826e-15,$A_3$,1600,-10000
2,397,RA,1.0702649074837124e-14,$A_3$,1600,-10000
2,414,PA,5.436106100219189e-16,$A_3$,1600,-10000
2,414,RA,1.1319546468482597e-14,$A_3$,1600,-10000
2,431,PA,2.127708036792367e-15,$A_3$,1600,-10000
2,431,RA,4.1240617949955105e-14,$A_3$,1600,-10000
2,448,PA,1.9476324731928388e-15,$A_3$,1600,-10000
2,448,RA,2.8758038929828066e-14,$A_3$,1600,-10000
2,465,PA,4.273447809914957e-16,$A_3$,1600,-10000
2,465,RA,1.7519184800526002e-14,$A_3$,1600,-10000
2,482,PA,5.423592038392702e-16,$A_3$,1600,-10000
2,482,RA,1.9368996104536583e-14,$A_3$,1600,-10000
2,500,PA,5.023944832043966e-16,$A_3$,1600,-10000
2,500,RA,1.3301424078089089e-14,$A_3$,1600,-10000
3,5,PA,0.9349061117985256,$A_3$,1600,-10000
3,5,RA,0.011577770333428298,$A_3$,1600,-10000
3,22,PA,0.5951017579403555,$A_3$,1600,-10000
3,22,RA,2.6445840470029162e-14,$A_3$,1600,-10000
3,39,PA,0.262362356890214,$A_3$,1600,-10000
3,39,RA,2.311043378821423e-14,$A_3$,1600,-10000
3,56,PA,0.16256681196841202,$A_3$,1600,-10000
3,56,RA,1.2668127350206692e-14,$A_3$,1600,-10000
3,73,PA,0.10469761453926672,$A_3$,1600,-10000
3,73,RA,6.93087818016637e-14,$A_3$,1600,-10000
3,90,PA,0.036433621988086494,$A_3$,1600,-10000
3,90,RA,2.6640543333467525e-14,$A_3$,1600,-10000
3,107,PA,0.008473273756696447,$A_3$,1600,-10000
3,107,RA,2.771001014332637e-14,$A_3$,1600,-10000
3,124,PA,0.00200709055139862,$A_3$,1600,-10000
3,124,RA,4.3835698730172106e-14,$A_3$,1600,-10000
3,141,PA,0.0002231996138424383,$A_3$,1600,-10000
3,141,RA,1.929389794720943e-14,$A_3$,1600,-10000
3,158,PA,3.441126759257149e-05,$A_3$,1600,-10000
3,158,RA,3.327038690042831e-14,$A_3$,1600,-10000
3,175,PA,6.420549319975718e-06,$A_3$,1600,-10000
3,175,RA,3.8865561992142415e-14,$A_3$,1600,-10000
3,192,PA,7.893867619111499e-07,$A_3$,1600,-10000
3,192,RA,2.359907971431586e-14,$A_3$,1600,-10000
3,209,PA,1.292356062167313e-07,$A_3$,1600,-10000
3,209,RA,6.447627799199747e-14,$A_3$,1600,-10000
3,226,PA,1.0100317038451391e-08,$A_3$,1600,-10000
3,226,RA,3.635953406987785e-14,$A_3$,1600,-10000
3,243,PA,6.772657923532484e-10,$A_3$,1600,-10000
3,243,RA,1.2240709750611363e-14,$A_3$,1600,-10000
3,261,PA,2.950909602554188e-11,$A_3$,1600,-10000
3,261,RA,4.772530390520301e-14,$A_3$,1600,-10000
3,278,PA,1.7541721037801605e-12,$A_3$,1600,-10000
3,278,RA,1.8601293558646048e-14,$A_3$,1600,-10000
3,295,PA,6.08365828558315e-14,$A_3$,1600,-10000
3,295,RA,4.4049514320114194e-14,$A_3$,1600,-10000
3,312,PA,2.815217002175119e-15,$A_3$,1600,-10000
3,312,RA,3.408132301554906e-14,$A_3$,1600,-10000
3,329,PA,1.1419849651488353e-15,$A_3$,1600,-10000
3,329,RA,3.8417105881394396e-14,$A_3$,1600,-10000
3,346,PA,2.8590418836248786e-16,$A_3$,1600,-10000
3,346,RA,1.5479671481608178e-14,$A_3$,1600,-10000
3,363,PA,5.203204040992274e-16,$A_3$,1600,-10000
3,363,RA,8.534920335560894e-15,$A_3$,1600,-10000
3,380,PA,5.216811849332798e-16,$A_3$,1600,-10000
3,380,RA,3.744271156531379e-14,$A_3$,1600,-10000
3,397,PA,5.403191560956072e-16,$A_3$,1600,-10000
3,397,RA,1.1310076499207261e-14,$A_3$,1600,-10000
3,414,PA,2.1465907616527392e-15,$A_3$,1600,-10000
3,414,RA,1.1612777524569515e-14,$A_3$,1600,-10000
3,431,PA,1.043807311209103e-15,$A_3$,1600,-10000
3,431,RA,3.2975767101861564e-14,$A_3$,1600,-10000
3,448,PA,2.8988264162019906e-15,$A_3$,1600,-10000
3,448,RA,2.7521665753020423e-14,$A_3$,1600,-10000
3,465,PA,1.1673396575737909e-15,$A_3$,1600,-10000
3,465,RA,1.107659501142401e-14,$A_3$,1600,-10000
3,482,PA,5.63729449602933e-16,$A_3$,1600,-10000
3,482,RA,1.7152663926328382e-14,$A_3$,1600,-10000
3,500,PA,5.250147810389428e-16,$A_3$,1600,-10000
3,500,RA,1.0139851219416989e-14,$A_3$,1600,-10000
1,5,PA,3992007.994669332,Estimation #2,1600,-10000
1,22,PA,45173.74328742837,Estimation #2,1600,-10000
1,39,PA,7463.305697204765,Estimation #2,1600,-10000
1,56,PA,2215.389656539067,Estimation #2,1600,-10000
1,73,PA,839.1758950472436,Estimation #2,1600,-10000
1,90,PA,358.7729170799045,Estimation #2,1600,-10000
1,107,PA,163.32011212728196,Estimation #2,1600,-10000
1,124,PA,76.64573487220242,Estimation #2,1600,-10000
1,141,PA,36.35599029278341,Estimation #2,1600,-10000
1,158,PA,17.205232579727582,Estimation #2,1600,-10000
1,175,PA,8.050713609270716,Estimation #2,1600,-10000
1,192,PA,3.7006650261735654,Estimation #2,1600,-10000
1,209,PA,1.663021120701825,Estimation #2,1600,-10000
1,226,PA,0.7279183880253542,Estimation #2,1600,-10000
1,243,PA,0.30944166883980295,Estimation #2,1600,-10000
1,261,PA,0.12085998337777609,Estimation #2,1600,-10000
1,278,PA,0.048052328505620696,Estimation #2,1600,-10000
1,295,PA,0.018447850623873146,Estimation #2,1600,-10000
1,312,PA,0.006830134541106549,Estimation #2,1600,-10000
1,329,PA,0.00243615428462132,Estimation #2,1600,-10000
1,346,PA,0.0008363380431404115,Estimation #2,1600,-10000
1,363,PA,0.0002761379919360488,Estimation #2,1600,-10000
1,380,PA,8.762930344256183e-05,Estimation #2,1600,-10000
1,397,PA,2.671166529132946e-05,Estimation #2,1600,-10000
1,414,PA,7.817394327852914e-06,Estimation #2,1600,-10000
1,431,PA,2.1955332247965013e-06,Estimation #2,1600,-10000
1,448,PA,5.915136713019873e-07,Estimation #2,1600,-10000
1,465,PA,1.5282176024459682e-07,Estimation #2,1600,-10000
1,482,PA,3.785004433364076e-08,Estimation #2,1600,-10000
1,500,PA,8.244614489754231e-09,Estimation #2,1600,-10000
0,5,PA,1.0,$A_4$,1600,-10000
0,5,RA,0.9979940176520136,$A_4$,1600,-10000
0,22,PA,0.9976324865167208,$A_4$,1600,-10000
0,22,RA,0.9999238355286671,$A_4$,1600,-10000
0,39,PA,0.9083776902098024,$A_4$,1600,-10000
0,39,RA,0.999080640909799,$A_4$,1600,-10000
0,56,PA,0.7037529047718354,$A_4$,1600,-10000
0,56,RA,0.9890121127605567,$A_4$,1600,-10000
0,73,PA,0.5032713248331709,$A_4$,1600,-10000
0,73,RA,0.9183267035959799,$A_4$,1600,-10000
0,90,PA,0.3500782833857092,$A_4$,1600,-10000
0,90,RA,0.787126320182262,$A_4$,1600,-10000
0,107,PA,0.23181896968500199,$A_4$,1600,-10000
0,107,RA,0.6235288847166133,$A_4$,1600,-10000
0,124,PA,0.14570716012060858,$A_4$,1600,-10000
0,124,RA,0.4665627332935593,$A_4$,1600,-10000
0,141,PA,0.08041512537945923,$A_4$,1600,-10000
0,141,RA,0.32803920807975423,$A_4$,1600,-10000
0,158,PA,0.042177601685210175,$A_4$,1600,-10000
0,158,RA,0.22581623272374532,$A_4$,1600,-10000
0,175,PA,0.020368843405906684,$A_4$,1600,-10000
0,175,RA,0.13899254667403624,$A_4$,1600,-10000
0,192,PA,0.009215697642145236,$A_4$,1600,-10000
0,192,RA,0.07492836644263913,$A_4$,1600,-10000
0,209,PA,0.003718581508384856,$A_4$,1600,-10000
0,209,RA,0.038842897656372714,$A_4$,1600,-10000
0,226,PA,0.0013821795224586001,$A_4$,1600,-10000
0,226,RA,0.01830428053298674,$A_4$,1600,-10000
0,243,PA,0.0004411040154879884,$A_4$,1600,-10000
0,243,RA,0.007621489478199281,$A_4$,1600,-10000
0,261,PA,0.00011904821089693707,$A_4$,1600,-10000
0,261,RA,0.002469775727058002,$A_4$,1600,-10000
0,278,PA,2.9436807181410783e-05,$A_4$,1600,-10000
0,278,RA,0.0008193760690816993,$A_4$,1600,-10000
0,295,PA,6.270689562041324e-06,$A_4$,1600,-10000
0,295,RA,0.0002098043129442067,$A_4$,1600,-10000
0,312,PA,1.1759674563275054e-06,$A_4$,1600,-10000
0,312,RA,5.419862450446862e-05,$A_4$,1600,-10000
0,329,PA,1.7850076305929808e-07,$A_4$,1600,-10000
0,329,RA,1.1025004071648326e-05,$A_4$,1600,-10000
0,346,PA,2.3080496385559562e-08,$A_4$,1600,-10000
0,346,RA,1.9595268415819158e-06,$A_4$,1600,-10000
0,363,PA,2.3651499601434415e-09,$A_4$,1600,-10000
0,363,RA,3.393240985202442e-07,$A_4$,1600,-10000
0,380,PA,1.92245136042269e-10,$A_4$,1600,-10000
0,380,RA,4.3295749651740285e-08,$A_4$,1600,-10000
0,397,PA,1.1717523307231897e-11,$A_4$,1600,-10000
0,397,RA,4.784282561075191e-09,$A_4$,1600,-10000
0,414,PA,5.286351835720144e-13,$A_4$,1600,-10000
0,414,RA,4.434484415511712e-10,$A_4$,1600,-10000
