f,m,method,err,time,name,n,t
$\cos(tA)$,18,RA-AAA20,1.7158619751965936e-08,6.034937000003993,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,20,RA-AAA20,7.443240880305747e-09,5.7711639999979525,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,22,RA-AAA20,1.3404108373021892e-11,5.4302240000033635,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,24,RA-AAA20,4.37660321658981e-13,4.98458699999901,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,26,RA-AAA20,6.9745805495136914e-15,5.835266000001866,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,28,RA-AAA20,4.469265263340851e-15,5.763724000004004,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,30,RA-AAA20,4.44016753899863e-15,5.351027000004251,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,32,RA-AAA20,4.437151012183834e-15,5.772891000000527,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,34,RA-AAA20,4.438870192890495e-15,6.229901999999129,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,36,RA-AAA20,4.419347610823481e-15,5.589617999998154,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,38,RA-AAA20,4.419866902995937e-15,5.50591799999529,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,40,RA-AAA20,4.4172639089909234e-15,5.981872000003932,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,42,RA-AAA20,4.416981835781848e-15,6.1014369999975315,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,43,RA-AAA20,4.417806808419178e-15,6.562170999997761,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,45,RA-AAA20,4.397776576602746e-15,5.976613999999245,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,47,RA-AAA20,4.378430973247254e-15,5.882896000002802,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,49,RA-AAA20,4.3827450059559935e-15,6.638114000001224,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,51,RA-AAA20,4.371957882816392e-15,6.208223000001453,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,53,RA-AAA20,4.354778607358131e-15,6.127152000000933,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,55,RA-AAA20,4.346530778569069e-15,6.372855000001437,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,57,RA-AAA20,4.339287487498506e-15,7.896205999997619,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,59,RA-AAA20,4.338733226257904e-15,7.723981999995885,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,61,RA-AAA20,4.339019986853618e-15,7.080533000000287,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,63,RA-AAA20,4.3397680329482164e-15,7.324935999997251,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,65,RA-AAA20,4.3353446119878395e-15,10.507912999994005,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,67,RA-AAA20,4.338382498694048e-15,8.250872999997227,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,69,RA-AAA20,4.33531005090929e-15,9.25429499999882,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,71,RA-AAA20,4.323819736760096e-15,12.452005999999528,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,73,RA-AAA20,4.321452738166375e-15,11.671363000001293,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,75,RA-AAA20,4.32569672175578e-15,7.904105000001437,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,77,RA-AAA20,4.309787722078375e-15,8.636349000000337,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,79,RA-AAA20,4.301336913878936e-15,10.014030999998795,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,81,RA-AAA20,4.286360517741798e-15,10.856269000003522,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,82,RA-AAA20,4.280690185486295e-15,8.475444000003336,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,84,RA-AAA20,4.280008872110614e-15,10.843894999998156,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,86,RA-AAA20,4.290380093699067e-15,9.368752999995195,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,88,RA-AAA20,4.282486471229005e-15,7.802856999995129,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,90,RA-AAA20,4.276640021409241e-15,9.339433000001009,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,92,RA-AAA20,4.270026606059055e-15,8.878152999997837,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,94,RA-AAA20,4.270348696551132e-15,9.015681999997469,$H_{LE}^{h=0.04}$,888,1e-06
