f,m,method,err,time,name,n,t
$\cos(tA)$,26,RA-AAA20,0.6313574041672922,5.303750999999465,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,28,RA-AAA20,0.5625210707067735,5.820804999999382,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,30,RA-AAA20,0.36320763632949987,5.64672900000005,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,32,RA-AAA20,0.3461454747944587,5.450069999998959,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,34,RA-AAA20,0.3188567028536982,6.32564099999945,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,36,RA-AAA20,0.2853611405544572,8.509369999999763,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,38,RA-AAA20,0.2639947483084985,7.772027999999409,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,40,RA-AAA20,0.21755976564622634,6.838365999999951,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,42,RA-AAA20,0.19285229182707847,8.586644999999407,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,43,RA-AAA20,0.1545476631742767,6.705169999999271,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,45,RA-AAA20,0.11476015520789448,6.852685999998357,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,47,RA-AAA20,0.09352770270578435,6.5377970000008645,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,49,RA-AAA20,0.07385028469134852,6.944988999999623,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,51,RA-AAA20,0.04662040373548631,7.3238170000004175,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,53,RA-AAA20,0.018800937364308188,9.009035999999469,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,55,RA-AAA20,0.006704976032801876,7.786244000000806,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,57,RA-AAA20,0.002468818291301082,7.442466000000422,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,59,RA-AAA20,0.0005453966056966023,6.986226000000897,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,61,RA-AAA20,0.0001224793919517163,6.555546999999933,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,63,RA-AAA20,2.0176103118385502e-05,6.619588999999905,$H_{LE}^{h=0.04}$,888,2e-05
